,carat,cut,color,clarity,depth,table,x,y,z,price_predicted_4,price_predicted
4123,0.31,Ideal,D,SI1,62.7,56.0,4.32,4.36,2.72,149.45093944720657,5073.897425099897
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,847.7150316600364,5404.939441287745
4125,1.07,Ideal,G,SI2,61.1,57.0,6.61,6.65,4.05,6045.903273688879,7869.363339575057
4126,0.3,Premium,H,VS1,62.3,58.0,4.26,4.28,2.66,71.8660403124477,5037.114978856803
4127,1.01,Premium,D,SI2,58.0,60.0,6.58,6.53,3.8,5580.393878880326,7648.668662116491
4128,0.71,Very Good,H,SI2,61.8,58.0,5.67,5.73,3.52,3252.84690483756,6545.1952748236645
4129,0.51,Premium,G,SI2,60.8,59.0,5.2,5.19,3.16,1701.1489221423835,5809.546349961781
4130,0.3,Good,G,VVS2,63.2,57.0,4.23,4.28,2.69,71.8660403124477,5037.114978856803
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3563.1865013765955,6692.325059796041
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2554.5828126247306,6214.153258635817
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,925.2999307947948,5441.721887530839
4134,0.38,Very Good,H,VS1,61.3,54.0,4.68,4.7,2.88,692.5452333905187,5331.374548801557
4135,1.4,Premium,D,VS1,62.8,58.0,7.17,7.07,4.47,8606.20494513592,9083.184065597165
4136,0.32,Premium,I,VS2,62.2,59.0,4.35,4.37,2.71,227.03583858196544,5110.679871342991
4137,0.91,Premium,H,VS2,61.8,60.0,6.22,6.18,3.83,4804.544887532737,7280.844199685549
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,847.7150316600364,5404.939441287745
4139,1.52,Very Good,D,SI2,59.1,58.0,7.45,7.48,4.41,9537.223734753028,9524.573420514294
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,5735.563677149844,7722.233554602679
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,2166.658316950936,6030.241027420346
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2321.8281152204536,6103.805919906534
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,5502.808979745567,7611.886215873396
4144,1.01,Premium,H,VS2,61.6,59.0,6.45,6.47,3.98,5580.393878880326,7648.668662116491
4145,1.0,Ideal,F,VVS2,59.7,60.0,6.48,6.52,3.88,5502.808979745567,7611.886215873396
4146,0.41,Very Good,F,SI2,60.8,58.0,4.78,4.83,2.92,925.2999307947948,5441.721887530839
4147,1.12,Very Good,G,I1,61.2,63.0,6.68,6.59,4.05,6433.827769362674,8053.275570790527
4148,0.5,Good,D,SI1,63.6,54.0,5.02,5.08,3.21,1623.5640230076247,5772.763903718686
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5502.808979745567,7611.886215873396
4150,0.81,Very Good,G,VS1,62.6,55.0,5.92,5.97,3.72,4028.6958961851496,6913.019737254606
4151,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,7907.940852923092,8752.142049409316
4152,1.43,Very Good,G,VS2,62.2,58.0,7.15,7.18,4.46,8838.959642540198,9193.531404326446
4153,0.54,Very Good,H,VS2,63.2,55.0,5.24,5.2,3.3,1933.9036195466606,5919.893688691063
4154,0.39,Good,G,VS2,63.8,59.0,4.66,4.59,2.95,770.1301325252775,5368.15699504465
4155,0.25,Ideal,G,VVS2,62.1,57.0,4.01,4.07,2.5,-316.05845536134643,4853.202747641331
4156,0.31,Ideal,D,SI1,62.4,53.0,4.33,4.35,2.71,149.45093944720657,5073.897425099897
4157,0.32,Ideal,F,VVS2,61.2,57.0,4.43,4.4,2.7,227.03583858196544,5110.679871342991
4158,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2709.7526108942484,6287.718151122006
4159,1.04,Premium,H,VVS1,60.4,58.0,6.58,6.53,3.96,5813.148576284602,7759.016000845773
4160,0.37,Ideal,H,VS2,61.7,55.0,4.64,4.67,2.87,614.9603342557598,5294.592102558462
4161,0.7,Premium,G,SI2,60.0,60.0,5.69,5.65,3.51,3175.2620057028016,6508.412828580571
4162,1.7,Very Good,I,SI1,61.9,62.0,7.52,7.58,4.67,10933.751919178685,10186.65745288999
4163,1.02,Premium,G,VVS2,62.2,60.0,6.39,6.43,3.99,5657.978778015085,7685.451108359584
4164,0.7,Very Good,I,VS1,63.1,54.0,5.61,5.67,3.56,3175.2620057028016,6508.412828580571
4165,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,9614.808633887787,9561.355866757389
4166,0.95,Good,D,SI2,56.5,61.0,6.53,6.5,3.68,5114.884484071772,7427.973984657925
4167,0.5,Ideal,D,VS2,61.7,56.0,5.12,5.14,3.16,1623.5640230076247,5772.763903718686
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3175.2620057028016,6508.412828580571
4169,2.52,Premium,I,SI1,58.5,59.0,8.9,8.87,5.2,17295.713648228913,13202.818044823714
4170,0.36,Premium,G,SI2,59.3,59.0,4.66,4.62,2.75,537.3754351210009,5257.809656315368
4171,0.34,Very Good,F,SI2,63.5,56.0,4.48,4.44,2.83,382.2056368514832,5184.24476382918
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1701.1489221423835,5809.546349961781
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,2089.0734178161783,5993.458581177252
4174,1.13,Premium,G,VS1,61.6,58.0,6.76,6.68,4.14,6511.412668497432,8090.05801703362
4175,2.09,Very Good,F,SI2,62.7,61.0,8.07,8.14,5.08,13959.56298543428,11621.172856370664
4176,1.51,Ideal,H,VS2,61.9,59.0,7.29,7.34,4.53,9459.638835618269,9487.7909742712
4177,0.34,Ideal,F,VVS1,61.4,57.0,4.5,4.53,2.77,382.2056368514832,5184.24476382918
4178,1.01,Good,J,SI1,58.8,57.0,6.57,6.63,3.88,5580.393878880326,7648.668662116491
4179,1.14,Ideal,H,VVS2,61.9,56.0,6.69,6.72,4.15,6588.997567632189,8126.840463276714
4180,1.01,Good,H,SI1,63.1,60.0,6.37,6.41,4.03,5580.393878880326,7648.668662116491
4181,0.71,Good,I,VS1,59.1,63.4,5.76,5.81,3.42,3252.84690483756,6545.1952748236645
4182,0.36,Premium,G,IF,62.5,60.0,4.49,4.53,2.82,537.3754351210009,5257.809656315368
4183,1.2,Premium,H,SI2,62.5,58.0,6.74,6.69,4.2,7054.506962440743,8347.535140735281
4184,0.52,Ideal,H,VS2,61.7,54.0,5.18,5.22,3.21,1778.7338212771424,5846.328796204875
4185,0.63,Premium,I,VS1,62.0,58.0,5.52,5.45,3.4,2632.16771175949,6250.935704878912
4186,1.01,Premium,F,SI1,62.2,59.0,6.41,6.36,3.97,5580.393878880326,7648.668662116491
4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,925.2999307947948,5441.721887530839
4188,0.52,Good,I,SI1,63.6,60.0,5.1,5.05,3.23,1778.7338212771424,5846.328796204875
4189,0.31,Ideal,I,SI2,62.0,54.1,4.32,4.35,2.69,149.45093944720657,5073.897425099897
4190,1.5,Premium,H,I1,62.9,60.0,7.31,7.22,4.57,9382.05393648351,9451.008528028106
4191,1.02,Good,H,SI2,60.3,63.0,6.45,6.49,3.9,5657.978778015085,7685.451108359584
4192,0.25,Premium,H,VVS1,60.1,62.0,4.11,4.08,2.46,-316.05845536134643,4853.202747641331
4193,0.31,Good,H,VVS1,63.7,56.0,4.33,4.3,2.75,149.45093944720657,5073.897425099897
4194,0.26,Ideal,H,VVS2,61.8,55.7,4.08,4.1,2.53,-238.47355622658756,4889.985193884426
4195,0.73,Very Good,D,VS2,63.5,58.0,5.68,5.72,3.62,3408.016703107078,6618.7601673098525
4196,1.51,Good,I,VS1,63.6,57.0,7.14,7.21,4.56,9459.638835618269,9487.7909742712
4197,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,3330.4318039723194,6581.977721066759
4198,0.31,Good,G,VS2,64.4,54.0,4.24,4.29,2.75,149.45093944720657,5073.897425099897
4199,1.01,Ideal,F,VS1,61.7,56.0,6.48,6.45,3.99,5580.393878880326,7648.668662116491
4200,1.0,Premium,D,VS1,62.7,54.0,6.38,6.35,3.99,5502.808979745567,7611.886215873396
4201,1.12,Very Good,I,VS2,62.9,55.9,6.59,6.62,4.16,6433.827769362674,8053.275570790527
4202,1.14,Very Good,F,VVS1,62.2,55.9,6.67,6.69,4.16,6588.997567632189,8126.840463276714
4203,0.75,Ideal,G,SI2,62.5,55.0,5.82,5.77,3.62,3563.1865013765955,6692.325059796041
4204,0.54,Premium,H,VVS1,62.0,57.0,5.25,5.2,3.24,1933.9036195466606,5919.893688691063
4205,1.55,Premium,H,VS2,61.7,59.0,7.44,7.4,4.58,9769.978432157302,9634.920759243578
4206,0.32,Ideal,D,SI2,61.1,56.0,4.41,4.39,2.69,227.03583858196544,5110.679871342991
4207,1.01,Premium,G,VVS2,61.9,59.0,6.41,6.45,3.98,5580.393878880326,7648.668662116491
4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,71.8660403124477,5037.114978856803
4209,0.4,Very Good,D,VS2,63.6,55.0,4.68,4.72,2.99,847.7150316600364,5404.939441287745
4210,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,6433.827769362674,8053.275570790527
4211,0.41,Ideal,H,VS1,61.8,56.0,4.78,4.73,2.94,925.2999307947948,5441.721887530839
4212,1.15,Ideal,H,SI1,61.9,55.0,6.74,6.77,4.18,6666.5824667669485,8163.622909519809
4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,5813.148576284602,7759.016000845773
4214,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,13416.468691490969,11363.695732669004
4215,1.11,Ideal,F,VVS1,59.7,58.0,6.7,6.74,4.01,6356.242870227915,8016.493124547433
4216,0.62,Premium,G,VVS2,59.2,59.0,5.58,5.56,3.3,2554.5828126247306,6214.153258635817
4217,0.31,Ideal,I,VS1,61.9,54.0,4.34,4.38,2.7,149.45093944720657,5073.897425099897
4218,0.9,Good,G,SI2,63.8,56.0,6.16,6.13,3.92,4726.959988397978,7244.061753442455
4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1158.0546281990714,5552.0692262601215
4220,0.91,Very Good,I,SI2,62.8,61.0,6.15,6.18,3.87,4804.544887532737,7280.844199685549
4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3408.016703107078,6618.7601673098525
4222,1.5,Good,H,VS2,63.6,58.0,7.22,7.27,4.61,9382.05393648351,9451.008528028106
4223,0.5,Premium,G,VVS2,59.6,60.0,5.18,5.15,3.08,1623.5640230076247,5772.763903718686
4224,0.57,Premium,D,VS2,61.7,60.0,5.32,5.28,3.27,2166.658316950936,6030.241027420346
4225,0.54,Ideal,D,VS2,61.9,55.0,5.24,5.23,3.24,1933.9036195466606,5919.893688691063
4226,1.02,Ideal,H,VS2,60.4,57.0,6.58,6.54,3.96,5657.978778015085,7685.451108359584
4227,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,149.45093944720657,5073.897425099897
4228,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,382.2056368514832,5184.24476382918
4229,0.5,Ideal,F,SI2,61.7,55.0,5.13,5.15,3.17,1623.5640230076247,5772.763903718686
4230,0.3,Ideal,G,SI2,62.1,58.0,4.27,4.3,2.66,71.8660403124477,5037.114978856803
4231,0.4,Ideal,F,SI1,61.6,55.0,4.72,4.76,2.92,847.7150316600364,5404.939441287745
4232,0.7,Very Good,G,SI1,63.3,61.0,5.6,5.55,3.53,3175.2620057028016,6508.412828580571
4233,0.31,Good,D,SI1,63.5,56.0,4.29,4.31,2.73,149.45093944720657,5073.897425099897
4234,1.21,Good,G,SI1,63.8,58.0,6.75,6.64,4.27,7132.091861575503,8384.317586978374
4235,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,4106.280795319907,6949.802183497701
4236,0.5,Fair,G,VS1,64.9,57.0,4.98,4.94,3.22,1623.5640230076247,5772.763903718686
4237,1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5813.148576284602,7759.016000845773
4238,1.31,Premium,H,SI2,60.8,58.0,7.13,7.08,4.32,7907.940852923092,8752.142049409316
4239,2.07,Very Good,H,SI1,62.1,59.0,8.15,8.2,5.08,13804.393187164762,11547.607963884475
4240,2.01,Very Good,I,VS2,62.4,58.0,8.06,7.99,5.01,13338.88379235621,11326.91328642591
4241,1.06,Ideal,H,VS2,61.2,55.0,6.57,6.61,4.03,5968.31837455412,7832.580893331962
4242,0.9,Premium,F,VS2,61.9,55.0,6.25,6.23,3.86,4726.959988397978,7244.061753442455
4243,1.02,Ideal,G,SI2,62.4,54.0,6.39,6.47,4.02,5657.978778015085,7685.451108359584
4244,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3252.84690483756,6545.1952748236645
4245,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1623.5640230076247,5772.763903718686
4246,0.54,Premium,H,VS1,62.6,59.0,5.22,5.19,3.26,1933.9036195466606,5919.893688691063
4247,1.12,Ideal,D,SI1,60.5,56.0,6.75,6.78,4.09,6433.827769362674,8053.275570790527
4248,0.31,Ideal,I,SI1,61.3,55.0,4.39,4.42,2.7,149.45093944720657,5073.897425099897
4249,2.13,Premium,J,SI2,62.6,58.0,8.21,8.18,5.13,14269.902581973318,11768.30264134304
4250,1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,11244.091515717722,10333.787237862367
4251,0.62,Fair,F,SI1,55.1,66.0,5.85,5.7,3.18,2554.5828126247306,6214.153258635817
4252,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3951.1109970503903,6876.237291011513
4253,0.5,Very Good,F,VS1,61.9,62.0,5.02,5.06,3.12,1623.5640230076247,5772.763903718686
4254,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,227.03583858196544,5110.679871342991
4255,1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,6045.903273688879,7869.363339575057
4256,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17140.543849959395,13129.253152337526
4257,0.31,Ideal,D,VS2,61.2,55.0,4.38,4.35,2.67,149.45093944720657,5073.897425099897
4258,0.37,Ideal,J,IF,61.9,54.0,4.63,4.68,2.88,614.9603342557598,5294.592102558462
4259,1.3,Premium,F,VS1,61.0,59.0,7.05,7.08,4.31,7830.355953788333,8715.359603166222
4260,1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5657.978778015085,7685.451108359584
4261,0.36,Ideal,G,SI1,61.1,55.0,4.58,4.62,2.81,537.3754351210009,5257.809656315368
4262,1.14,Premium,D,SI2,59.2,61.0,6.84,6.82,4.04,6588.997567632189,8126.840463276714
4263,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,3175.2620057028016,6508.412828580571
4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,71.8660403124477,5037.114978856803
4265,0.71,Ideal,D,SI2,61.0,56.0,5.77,5.8,3.53,3252.84690483756,6545.1952748236645
4266,0.4,Premium,F,VVS1,61.1,59.0,4.75,4.78,2.91,847.7150316600364,5404.939441287745
4267,1.18,Premium,I,SI2,60.8,58.0,6.84,6.78,4.14,6899.337164171225,8273.970248249092
4268,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,382.2056368514832,5184.24476382918
4269,1.5,Premium,G,SI1,62.3,58.0,7.33,7.27,4.55,9382.05393648351,9451.008528028106
4270,0.72,Very Good,F,SI2,58.5,60.0,5.86,5.93,3.45,3330.4318039723194,6581.977721066759
4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,5735.563677149844,7722.233554602679
4272,0.28,Very Good,I,VS2,61.9,57.0,4.16,4.19,2.58,-83.30375795706959,4963.550086370615
4273,0.31,Ideal,J,SI1,62.4,53.0,4.38,4.4,2.74,149.45093944720657,5073.897425099897
4274,1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,5657.978778015085,7685.451108359584
4275,0.7,Good,I,SI2,63.5,56.0,5.59,5.63,3.56,3175.2620057028016,6508.412828580571
4276,1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,8140.695550327368,8862.4893881386
4277,2.07,Very Good,J,VS2,61.3,56.0,8.16,8.2,5.02,13804.393187164762,11547.607963884475
4278,0.74,Fair,G,SI1,64.8,59.0,5.63,5.6,3.64,3485.601602241837,6655.542613552947
4279,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,2244.243216085695,6067.02347366344
4280,0.31,Ideal,D,VS1,60.5,57.0,4.39,4.41,2.66,149.45093944720657,5073.897425099897
4281,0.54,Ideal,G,VVS2,62.6,57.0,5.19,5.23,3.26,1933.9036195466606,5919.893688691063
4282,1.01,Premium,F,VS1,62.5,58.0,6.42,6.37,4.0,5580.393878880326,7648.668662116491
4283,1.29,Ideal,G,VVS2,62.4,57.0,6.97,6.94,4.34,7752.771054653574,8678.577156923127
4284,1.01,Very Good,H,SI1,61.9,59.0,6.4,6.43,3.97,5580.393878880326,7648.668662116491
4285,1.14,Ideal,H,SI1,62.3,56.0,6.69,6.77,4.19,6588.997567632189,8126.840463276714
4286,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,71.8660403124477,5037.114978856803
4287,1.33,Ideal,H,SI1,62.7,56.0,7.04,6.99,4.4,8063.110651192609,8825.706941895505
4288,0.35,Premium,H,SI1,60.0,61.0,4.6,4.57,2.75,459.79053598624205,5221.027210072274
4289,0.77,Very Good,J,VVS1,62.8,58.0,5.78,5.84,3.65,3718.3562996461133,6765.88995228223
4290,0.41,Good,I,SI1,63.8,57.0,4.7,4.67,2.99,925.2999307947948,5441.721887530839
4291,1.02,Good,D,SI1,63.3,58.0,6.35,6.39,4.03,5657.978778015085,7685.451108359584
4292,0.78,Very Good,J,VS2,63.0,58.0,5.84,5.87,3.69,3795.9411987808726,6802.672398525325
4293,0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,692.5452333905187,5331.374548801557
4294,1.06,Very Good,F,SI1,61.2,57.0,6.58,6.68,4.06,5968.31837455412,7832.580893331962
4295,1.02,Ideal,H,VVS2,62.1,56.0,6.5,6.45,4.02,5657.978778015085,7685.451108359584
4296,0.71,Ideal,D,SI1,62.4,57.0,5.69,5.72,3.56,3252.84690483756,6545.1952748236645
4297,1.51,Ideal,I,SI1,62.2,56.0,7.36,7.27,4.55,9459.638835618269,9487.7909742712
4298,0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,925.2999307947948,5441.721887530839
4299,0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,3175.2620057028016,6508.412828580571
4300,0.39,Premium,F,VVS1,59.7,58.0,4.75,4.73,2.83,770.1301325252775,5368.15699504465
4301,0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,3252.84690483756,6545.1952748236645
4302,0.31,Ideal,G,SI1,61.2,56.0,4.37,4.39,2.68,149.45093944720657,5073.897425099897
4303,0.5,Premium,G,SI2,60.7,57.0,5.15,5.07,3.1,1623.5640230076247,5772.763903718686
4304,0.51,Ideal,F,VS1,62.5,55.0,5.08,5.13,3.19,1701.1489221423835,5809.546349961781
4305,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,537.3754351210009,5257.809656315368
4306,1.15,Premium,G,VS1,63.0,60.0,6.68,6.6,4.18,6666.5824667669485,8163.622909519809
4307,0.71,Ideal,J,VS1,62.3,55.0,5.7,5.73,3.56,3252.84690483756,6545.1952748236645
4308,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,847.7150316600364,5404.939441287745
4309,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1701.1489221423835,5809.546349961781
4310,0.71,Good,G,VS2,64.0,55.0,5.65,5.67,3.62,3252.84690483756,6545.1952748236645
4311,1.09,Premium,F,SI1,62.7,58.0,6.56,6.51,4.1,6201.073071958396,7942.928232061245
4312,2.14,Ideal,H,SI2,61.9,57.0,8.34,8.28,5.14,14347.487481108077,11805.085087586136
4313,1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,7752.771054653574,8678.577156923127
4314,1.03,Ideal,F,SI1,61.3,57.0,6.58,6.51,4.01,5735.563677149844,7722.233554602679
4315,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,537.3754351210009,5257.809656315368
4316,0.31,Ideal,I,IF,61.3,57.0,4.4,4.34,2.68,149.45093944720657,5073.897425099897
4317,0.41,Premium,I,VVS1,61.9,57.0,4.82,4.78,2.97,925.2999307947948,5441.721887530839
4318,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,149.45093944720657,5073.897425099897
4319,1.56,Good,J,VS2,62.3,64.0,7.41,7.36,4.6,9847.563331292062,9671.703205486672
4320,0.3,Ideal,D,VS2,61.0,55.0,4.38,4.34,2.66,71.8660403124477,5037.114978856803
4321,1.51,Premium,H,SI1,61.2,60.0,7.46,7.37,4.54,9459.638835618269,9487.7909742712
4322,0.74,Premium,F,SI2,59.6,58.0,5.91,5.87,3.51,3485.601602241837,6655.542613552947
4323,0.4,Good,G,VS2,62.8,54.4,4.67,4.7,2.94,847.7150316600364,5404.939441287745
4324,0.82,Premium,G,SI2,60.7,61.0,6.01,5.98,3.64,4106.280795319907,6949.802183497701
4325,1.2,Ideal,H,SI2,61.0,57.0,6.9,6.84,4.19,7054.506962440743,8347.535140735281
4326,0.9,Good,F,VS2,63.3,57.0,6.04,6.09,3.84,4726.959988397978,7244.061753442455
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,304.6207377167243,5147.462317586085
4328,0.31,Ideal,F,VS2,61.9,54.0,4.38,4.35,2.7,149.45093944720657,5073.897425099897
4329,0.91,Very Good,F,VS2,62.1,58.0,6.19,6.24,3.86,4804.544887532737,7280.844199685549
4330,1.11,Very Good,G,SI2,63.2,56.0,6.61,6.56,4.16,6356.242870227915,8016.493124547433
4331,0.31,Premium,H,VVS2,60.6,60.0,4.34,4.38,2.64,149.45093944720657,5073.897425099897
4332,1.25,Premium,H,SI2,60.5,61.0,6.97,6.91,4.2,7442.431458114538,8531.447371950751
4333,0.4,Very Good,F,SI2,62.6,53.0,4.7,4.75,2.96,847.7150316600364,5404.939441287745
4334,1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,9614.808633887787,9561.355866757389
4335,1.0,Good,F,SI2,60.2,65.0,6.38,6.41,3.85,5502.808979745567,7611.886215873396
4336,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,5657.978778015085,7685.451108359584
4337,0.9,Good,D,SI1,63.6,63.0,6.07,6.03,3.85,4726.959988397978,7244.061753442455
4338,0.6,Premium,G,VVS1,60.0,58.0,5.53,5.43,3.29,2399.413014355213,6140.588366149628
4339,1.0,Fair,J,SI1,64.9,58.0,6.29,6.23,4.06,5502.808979745567,7611.886215873396
4340,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,2321.8281152204536,6103.805919906534
4341,0.32,Ideal,D,VVS1,61.8,56.0,4.39,4.41,2.72,227.03583858196544,5110.679871342991
4342,1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,6356.242870227915,8016.493124547433
4343,0.72,Very Good,G,SI2,59.7,56.0,5.83,5.89,3.5,3330.4318039723194,6581.977721066759
4344,1.12,Ideal,G,SI2,62.4,56.0,6.63,6.67,4.15,6433.827769362674,8053.275570790527
4345,0.56,Ideal,G,VS2,62.0,56.0,5.28,5.3,3.28,2089.0734178161783,5993.458581177252
4346,0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,-471.22825363086395,4779.637855155143
4347,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,5968.31837455412,7832.580893331962
4348,0.33,Very Good,F,VS1,59.3,56.0,4.49,4.55,2.68,304.6207377167243,5147.462317586085
4349,1.01,Fair,F,SI2,58.2,61.0,6.48,6.52,3.78,5580.393878880326,7648.668662116491
4350,1.01,Very Good,F,VS2,59.1,59.0,6.58,6.65,3.91,5580.393878880326,7648.668662116491
4351,1.32,Premium,F,SI2,60.6,60.0,7.05,7.1,4.29,7985.52575205785,8788.92449565241
4352,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,13261.29889322145,11290.130840182816
4353,0.73,Premium,G,I1,62.5,58.0,5.82,5.74,3.61,3408.016703107078,6618.7601673098525
4354,0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,3252.84690483756,6545.1952748236645
4355,0.7,Very Good,F,SI1,60.3,59.0,5.73,5.82,3.48,3175.2620057028016,6508.412828580571
4356,1.16,Ideal,D,VS1,61.2,58.0,6.73,6.76,4.13,6744.167365901708,8200.405355762903
4357,2.01,Very Good,J,SI2,63.3,56.0,7.86,7.96,5.01,13338.88379235621,11326.91328642591
4358,1.0,Very Good,D,SI1,61.4,63.0,6.35,6.41,3.92,5502.808979745567,7611.886215873396
4359,1.04,Fair,G,SI2,66.1,60.0,6.32,6.23,4.15,5813.148576284602,7759.016000845773
4360,2.0,Good,G,SI2,64.3,60.0,7.87,7.83,5.05,13261.29889322145,11290.130840182816
4361,0.42,Ideal,F,VVS2,61.6,56.0,4.85,4.83,2.98,1002.8848299295537,5478.5043337739335
4362,1.0,Good,H,SI1,64.9,56.0,6.24,6.31,4.07,5502.808979745567,7611.886215873396
4363,0.7,Ideal,F,VS1,61.2,58.0,5.7,5.73,3.5,3175.2620057028016,6508.412828580571
4364,0.3,Ideal,D,VS2,61.0,55.0,4.36,4.33,2.65,71.8660403124477,5037.114978856803
4365,0.4,Premium,D,VS2,62.5,59.0,4.72,4.66,2.93,847.7150316600364,5404.939441287745
4366,0.32,Good,D,SI1,63.3,57.0,4.37,4.38,2.77,227.03583858196544,5110.679871342991
4367,0.71,Very Good,F,SI2,63.2,57.0,5.66,5.7,3.59,3252.84690483756,6545.1952748236645
4368,0.3,Premium,D,VS1,60.7,58.0,4.34,4.36,2.64,71.8660403124477,5037.114978856803
4369,0.77,Ideal,F,SI1,61.7,56.0,5.85,5.91,3.63,3718.3562996461133,6765.88995228223
4370,1.08,Premium,H,VS2,62.4,58.0,6.56,6.49,4.07,6123.488172823639,7906.14578581815
4371,0.5,Good,D,SI2,63.4,59.0,5.0,5.03,3.18,1623.5640230076247,5772.763903718686
4372,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2166.658316950936,6030.241027420346
4373,0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3408.016703107078,6618.7601673098525
4374,0.3,Ideal,H,IF,62.1,55.0,4.3,4.27,2.66,71.8660403124477,5037.114978856803
4375,0.71,Ideal,H,SI2,59.4,57.0,5.87,5.81,3.47,3252.84690483756,6545.1952748236645
4376,0.32,Premium,F,VS2,59.4,58.0,4.48,4.44,2.65,227.03583858196544,5110.679871342991
4377,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,-471.22825363086395,4779.637855155143
4378,0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,3175.2620057028016,6508.412828580571
4379,0.7,Good,H,SI1,63.8,58.0,5.66,5.59,3.59,3175.2620057028016,6508.412828580571
4380,0.54,Ideal,G,VVS2,60.6,56.0,5.26,5.27,3.19,1933.9036195466606,5919.893688691063
4381,0.3,Premium,I,VS1,61.6,61.0,4.28,4.23,2.62,71.8660403124477,5037.114978856803
